City,Date,Card Type,Exp Type,Gender,Amount
"Ahmedabad, India",26-Jul-14,Platinum,Grocery,F,28891
"Greater Mumbai, India",1-Mar-15,Signature,Food,F,251045
"Greater Mumbai, India",26-Feb-15,Gold,Fuel,M,10314
"Bengaluru, India",1-Oct-14,Silver,Bills,F,259376
"Greater Mumbai, India",4-Sep-14,Gold,Fuel,M,248129
"Ahmedabad, India",7-Jul-14,Gold,Bills,M,24507
"Ahmedabad, India",7-Sep-14,Platinum,Entertainment,F,203152
"Greater Mumbai, India",19-Dec-14,Platinum,Food,F,285844
"Greater Mumbai, India",29-Dec-14,Platinum,Grocery,M,86834
"Delhi, India",11-Aug-14,Gold,Entertainment,M,210754
"Greater Mumbai, India",26-Oct-14,Signature,Food,F,241238
"Bengaluru, India",2-Oct-14,Signature,Bills,F,248243
"Bengaluru, India",6-Jan-14,Platinum,Grocery,M,129817
"Greater Mumbai, India",14-Nov-14,Signature,Fuel,M,85190
"Delhi, India",17-May-14,Signature,Food,F,39412
"Delhi, India",24-Oct-13,Signature,Entertainment,F,157217
"Ahmedabad, India",16-Oct-14,Gold,Fuel,M,161209
"Delhi, India",14-May-14,Platinum,Grocery,F,284424
"Bengaluru, India",21-May-15,Silver,Fuel,M,196891
"Delhi, India",1-Jun-14,Silver,Fuel,M,25678
"Delhi, India",24-Oct-13,Platinum,Grocery,F,14500
"Bengaluru, India",3-May-14,Platinum,Grocery,M,40491
"Bengaluru, India",19-Feb-14,Platinum,Fuel,F,84287
"Delhi, India",29-Jan-15,Gold,Bills,F,263207
"Delhi, India",27-Mar-14,Gold,Grocery,M,154879
"Greater Mumbai, India",31-May-14,Silver,Food,M,298977
"Greater Mumbai, India",19-Oct-14,Signature,Food,F,57681
"Delhi, India",12-Nov-14,Gold,Grocery,F,220350
"Bengaluru, India",9-Sep-14,Signature,Bills,F,102056
"Bengaluru, India",26-Apr-14,Silver,Food,M,128245
"Greater Mumbai, India",3-May-15,Gold,Grocery,F,256984
"Delhi, India",5-Oct-13,Silver,Grocery,F,158154
"Greater Mumbai, India",6-Mar-14,Gold,Entertainment,M,38624
"Delhi, India",7-Aug-14,Gold,Entertainment,F,36465
"Ahmedabad, India",30-Aug-14,Silver,Food,M,72999
"Bengaluru, India",17-Jun-14,Signature,Grocery,F,131784
"Delhi, India",17-Jan-14,Gold,Bills,F,268355
"Ahmedabad, India",7-Mar-15,Signature,Bills,M,38461
"Greater Mumbai, India",9-Feb-15,Signature,Fuel,F,45881
"Delhi, India",10-Feb-14,Silver,Food,F,65708
"Greater Mumbai, India",8-Feb-15,Platinum,Bills,F,207816
"Greater Mumbai, India",25-Dec-13,Silver,Food,M,181693
"Greater Mumbai, India",1-Feb-14,Platinum,Fuel,M,254824
"Greater Mumbai, India",23-May-14,Signature,Grocery,F,10371
"Ahmedabad, India",23-Dec-13,Signature,Food,M,268732
"Greater Mumbai, India",15-May-15,Platinum,Food,M,66360
"Bengaluru, India",2-Aug-14,Silver,Entertainment,F,193171
"Delhi, India",17-May-15,Platinum,Grocery,M,137032
"Delhi, India",3-Dec-14,Silver,Entertainment,F,3287
"Greater Mumbai, India",12-Jul-14,Silver,Fuel,F,62781
"Delhi, India",1-Jan-15,Gold,Food,M,157804
"Greater Mumbai, India",3-Jan-14,Gold,Fuel,F,188442
"Greater Mumbai, India",12-Feb-15,Silver,Grocery,F,197611
"Bengaluru, India",6-Feb-14,Silver,Fuel,F,252606
"Delhi, India",3-Mar-14,Platinum,Grocery,M,282917
"Bengaluru, India",10-Feb-15,Signature,Entertainment,F,27793
"Ahmedabad, India",10-Mar-15,Gold,Food,F,259027
"Delhi, India",22-Aug-14,Silver,Entertainment,F,82275
"Bengaluru, India",18-May-15,Platinum,Entertainment,F,148425
"Bengaluru, India",25-Mar-15,Gold,Grocery,F,171468
"Delhi, India",9-Jan-15,Signature,Fuel,M,11488
"Delhi, India",4-Oct-13,Silver,Fuel,F,52179
"Ahmedabad, India",20-May-15,Silver,Entertainment,F,266801
"Bengaluru, India",26-May-14,Signature,Bills,F,172236
"Delhi, India",13-Dec-14,Gold,Food,M,29055
"Delhi, India",22-Sep-14,Gold,Food,F,2581
"Delhi, India",3-Feb-14,Gold,Grocery,M,142249
"Delhi, India",26-May-14,Signature,Food,F,294454
"Delhi, India",12-Aug-14,Silver,Bills,M,130726
"Delhi, India",13-Jan-14,Silver,Grocery,M,88144
"Ahmedabad, India",4-May-15,Signature,Fuel,F,137079
"Greater Mumbai, India",20-May-14,Gold,Food,F,131581
"Ahmedabad, India",23-May-14,Silver,Fuel,M,128063
"Bengaluru, India",1-Aug-14,Gold,Entertainment,F,62404
"Bengaluru, India",23-Nov-14,Silver,Grocery,F,118354
"Delhi, India",14-Apr-14,Signature,Grocery,M,68751
"Bengaluru, India",14-Dec-13,Gold,Entertainment,M,137069
"Delhi, India",21-Apr-14,Silver,Food,F,202214
"Delhi, India",23-Nov-14,Gold,Grocery,F,142431
"Greater Mumbai, India",23-May-15,Platinum,Grocery,F,20841
"Bengaluru, India",31-Jul-14,Signature,Entertainment,M,212854
"Ahmedabad, India",10-Oct-14,Silver,Entertainment,M,112104
"Ahmedabad, India",30-Sep-14,Signature,Fuel,M,211567
"Greater Mumbai, India",1-Nov-13,Gold,Food,F,29867
"Delhi, India",20-Jan-15,Signature,Grocery,F,270176
"Bengaluru, India",4-Jul-14,Silver,Grocery,M,215205
"Ahmedabad, India",29-Mar-15,Silver,Entertainment,F,230608
"Ahmedabad, India",2-Apr-15,Gold,Food,F,21907
"Ahmedabad, India",3-Sep-14,Silver,Bills,M,275253
"Ahmedabad, India",1-Jul-14,Silver,Fuel,M,158036
"Delhi, India",25-Mar-14,Gold,Fuel,M,289166
"Bengaluru, India",7-Oct-14,Gold,Entertainment,F,223018
"Delhi, India",1-Jul-14,Platinum,Entertainment,F,168732
"Ahmedabad, India",27-Mar-14,Silver,Entertainment,F,16672
"Delhi, India",12-Jan-15,Silver,Fuel,M,6416
"Ahmedabad, India",19-Mar-14,Silver,Entertainment,M,255820
"Ahmedabad, India",1-Mar-15,Gold,Food,M,263963
"Greater Mumbai, India",6-May-14,Silver,Grocery,F,291162
"Ahmedabad, India",23-Nov-13,Signature,Fuel,M,220304
"Greater Mumbai, India",22-Jun-14,Gold,Entertainment,M,228050
"Bengaluru, India",22-Apr-14,Silver,Grocery,F,221372
"Ahmedabad, India",21-Nov-14,Silver,Grocery,F,106011
"Bengaluru, India",12-Jan-14,Platinum,Bills,M,93661
"Delhi, India",16-Apr-14,Platinum,Entertainment,M,67198
"Bengaluru, India",12-Apr-14,Platinum,Fuel,F,66130
"Ahmedabad, India",17-Mar-14,Platinum,Entertainment,M,89335
"Delhi, India",14-Nov-14,Signature,Fuel,F,55987
"Greater Mumbai, India",5-Aug-14,Gold,Food,M,32624
"Ahmedabad, India",25-May-14,Platinum,Grocery,F,206906
"Ahmedabad, India",21-Jun-14,Platinum,Food,M,1364
"Ahmedabad, India",29-Nov-14,Gold,Fuel,M,256485
"Bengaluru, India",6-Mar-15,Platinum,Grocery,F,129950
"Greater Mumbai, India",25-Mar-15,Platinum,Entertainment,M,229974
"Bengaluru, India",8-Jul-14,Gold,Entertainment,F,106766
"Ahmedabad, India",12-Mar-14,Silver,Fuel,F,32900
"Bengaluru, India",5-May-14,Gold,Food,F,238404
"Ahmedabad, India",24-Aug-14,Gold,Bills,M,235760
"Ahmedabad, India",6-Jul-14,Silver,Food,M,103762
"Bengaluru, India",21-Dec-13,Signature,Fuel,M,217234
"Ahmedabad, India",16-Mar-14,Silver,Entertainment,F,79809
"Ahmedabad, India",23-May-15,Gold,Bills,F,80501
"Greater Mumbai, India",15-Oct-13,Signature,Grocery,M,39975
"Delhi, India",24-May-14,Signature,Food,M,230731
"Ahmedabad, India",13-Sep-14,Gold,Food,M,83682
"Bengaluru, India",12-Jul-14,Silver,Bills,M,255449
"Greater Mumbai, India",15-Jun-14,Gold,Grocery,M,75745
"Bengaluru, India",1-Nov-14,Signature,Bills,F,256199
"Delhi, India",7-Jun-14,Signature,Grocery,F,51617
"Greater Mumbai, India",30-Jan-14,Silver,Entertainment,F,78671
"Greater Mumbai, India",28-Jan-15,Platinum,Grocery,F,165589
"Ahmedabad, India",5-Jul-14,Gold,Fuel,F,27929
"Delhi, India",5-Feb-14,Gold,Bills,F,110025
"Delhi, India",15-Apr-14,Signature,Entertainment,M,76512
"Bengaluru, India",19-Oct-14,Silver,Entertainment,M,214971
"Ahmedabad, India",7-Apr-15,Gold,Food,M,83819
"Delhi, India",28-Apr-14,Silver,Food,M,296767
"Ahmedabad, India",22-Oct-13,Signature,Grocery,F,148558
"Greater Mumbai, India",2-Nov-14,Silver,Grocery,F,285022
"Ahmedabad, India",17-Aug-14,Signature,Food,F,109286
"Delhi, India",26-Jan-14,Silver,Food,M,217679
"Greater Mumbai, India",10-Feb-15,Platinum,Food,F,194336
"Bengaluru, India",8-Jan-14,Silver,Entertainment,F,261402
"Greater Mumbai, India",25-May-14,Gold,Food,M,162827
"Bengaluru, India",12-Jun-14,Silver,Fuel,M,248720
"Greater Mumbai, India",18-Jan-15,Signature,Entertainment,M,158834
"Delhi, India",24-Dec-13,Platinum,Food,F,278708
"Ahmedabad, India",19-Apr-15,Platinum,Bills,F,151208
"Bengaluru, India",29-Sep-14,Signature,Entertainment,M,91421
"Bengaluru, India",19-Aug-14,Gold,Entertainment,M,76857
"Bengaluru, India",12-Dec-13,Signature,Fuel,F,94221
"Greater Mumbai, India",6-Oct-13,Signature,Entertainment,F,283090
"Greater Mumbai, India",12-Dec-14,Silver,Grocery,M,19890
"Delhi, India",9-Nov-13,Signature,Fuel,F,131009
"Ahmedabad, India",15-May-15,Gold,Grocery,M,2562
"Ahmedabad, India",18-Apr-14,Platinum,Bills,M,40613
"Greater Mumbai, India",26-Feb-15,Silver,Food,M,182506
"Bengaluru, India",14-May-15,Signature,Grocery,F,160400
"Greater Mumbai, India",28-Nov-14,Silver,Entertainment,F,266492
"Ahmedabad, India",31-Jan-14,Gold,Fuel,M,137395
"Ahmedabad, India",2-Sep-14,Silver,Grocery,M,175239
"Delhi, India",21-Dec-13,Silver,Fuel,M,269746
"Ahmedabad, India",17-Dec-14,Platinum,Food,M,126782
"Greater Mumbai, India",11-Jan-14,Silver,Entertainment,F,223599
"Ahmedabad, India",11-Aug-14,Gold,Entertainment,F,149276
"Greater Mumbai, India",31-Oct-14,Platinum,Food,M,15520
"Delhi, India",3-Aug-14,Silver,Entertainment,M,118795
"Delhi, India",21-Dec-13,Signature,Grocery,F,169959
"Bengaluru, India",1-Feb-15,Gold,Bills,M,255679
"Bengaluru, India",28-Feb-14,Gold,Food,M,87142
"Greater Mumbai, India",10-Jul-14,Silver,Bills,M,223299
"Bengaluru, India",22-Jan-15,Signature,Entertainment,F,94789
"Ahmedabad, India",29-May-14,Signature,Food,F,104318
"Ahmedabad, India",21-Jan-14,Platinum,Fuel,F,173003
"Ahmedabad, India",7-Aug-14,Silver,Bills,F,275531
"Bengaluru, India",21-Mar-15,Silver,Food,M,224303
"Bengaluru, India",12-Jan-14,Gold,Food,M,50529
"Bengaluru, India",2-Jan-14,Gold,Food,F,179642
"Greater Mumbai, India",8-Jun-14,Gold,Grocery,F,139938
"Greater Mumbai, India",2-Jan-14,Platinum,Food,F,232304
"Greater Mumbai, India",25-Aug-14,Platinum,Food,F,179209
"Bengaluru, India",7-Sep-14,Silver,Food,F,283902
"Delhi, India",4-Oct-13,Silver,Food,M,210174
"Delhi, India",7-May-15,Gold,Entertainment,M,114386
"Greater Mumbai, India",28-Sep-14,Signature,Bills,F,237791
"Ahmedabad, India",29-Nov-14,Silver,Food,F,83726
"Bengaluru, India",22-Dec-14,Gold,Bills,F,202980
"Bengaluru, India",19-May-14,Gold,Entertainment,F,289412
"Ahmedabad, India",4-Apr-14,Platinum,Grocery,F,24712
"Ahmedabad, India",16-Mar-15,Platinum,Fuel,M,17609
"Delhi, India",31-Mar-15,Silver,Food,F,72486
"Greater Mumbai, India",26-Nov-14,Gold,Food,M,16632
"Delhi, India",18-Jul-14,Silver,Fuel,M,132617
"Ahmedabad, India",3-Dec-14,Platinum,Grocery,M,132176
"Bengaluru, India",23-Sep-14,Silver,Fuel,F,102188
"Bengaluru, India",1-Dec-14,Silver,Fuel,F,90064
"Greater Mumbai, India",13-Oct-13,Silver,Food,F,238084
"Ahmedabad, India",4-May-15,Signature,Food,M,93997
"Delhi, India",4-Jan-14,Signature,Bills,M,28654
"Bengaluru, India",23-Feb-14,Signature,Bills,M,160641
"Greater Mumbai, India",31-Oct-13,Platinum,Fuel,F,77121
"Ahmedabad, India",21-Jul-14,Gold,Grocery,M,215604
"Bengaluru, India",16-Nov-14,Platinum,Grocery,F,47067
"Ahmedabad, India",2-May-14,Platinum,Grocery,M,186078
"Greater Mumbai, India",12-Jun-14,Silver,Fuel,F,59053
"Delhi, India",18-Mar-15,Silver,Fuel,F,284354
"Delhi, India",9-Oct-13,Platinum,Food,M,273629
"Bengaluru, India",24-Dec-13,Silver,Food,M,74243
"Delhi, India",27-Dec-14,Silver,Bills,F,175473
"Bengaluru, India",30-Aug-14,Platinum,Entertainment,F,299017
"Delhi, India",15-Nov-13,Gold,Entertainment,M,179275
"Greater Mumbai, India",24-Apr-15,Signature,Fuel,F,22345
"Bengaluru, India",5-Jul-14,Platinum,Entertainment,F,18679
"Delhi, India",24-Oct-13,Signature,Bills,F,4042
"Bengaluru, India",9-Dec-14,Platinum,Food,F,193703
"Delhi, India",26-Feb-14,Gold,Bills,F,256198
"Delhi, India",28-Feb-15,Silver,Fuel,M,243557
"Greater Mumbai, India",20-Jul-14,Signature,Grocery,F,24830
"Ahmedabad, India",15-Apr-15,Gold,Grocery,F,259140
"Bengaluru, India",4-Feb-15,Gold,Bills,M,24938
"Greater Mumbai, India",28-Jun-14,Signature,Fuel,M,65702
"Ahmedabad, India",11-Mar-15,Platinum,Fuel,M,32398
"Delhi, India",20-Oct-14,Signature,Fuel,F,262864
"Ahmedabad, India",17-Nov-14,Silver,Grocery,F,235932
"Greater Mumbai, India",1-Jun-14,Gold,Bills,M,15617
"Bengaluru, India",13-Dec-13,Gold,Bills,M,282874
"Bengaluru, India",7-Aug-14,Gold,Bills,M,162249
"Greater Mumbai, India",4-Nov-14,Signature,Bills,F,243710
"Delhi, India",27-Aug-14,Silver,Food,F,20163
"Delhi, India",12-Jan-15,Silver,Fuel,F,157665
"Ahmedabad, India",2-Jan-14,Signature,Food,M,218880
"Ahmedabad, India",23-Mar-15,Signature,Grocery,F,63295
"Bengaluru, India",4-Mar-14,Silver,Entertainment,M,230662
"Greater Mumbai, India",26-May-15,Platinum,Food,M,293134
"Greater Mumbai, India",7-Mar-15,Silver,Food,M,138176
"Ahmedabad, India",3-Aug-14,Signature,Entertainment,F,137717
"Bengaluru, India",21-Nov-14,Silver,Bills,M,260501
"Delhi, India",9-Feb-15,Signature,Food,M,2527
"Ahmedabad, India",6-Dec-14,Signature,Entertainment,M,163532
"Delhi, India",19-Dec-13,Silver,Entertainment,F,158542
"Greater Mumbai, India",19-Mar-15,Silver,Grocery,M,186731
"Greater Mumbai, India",13-May-14,Gold,Fuel,F,153563
"Ahmedabad, India",24-Mar-14,Silver,Food,M,101599
"Ahmedabad, India",4-Feb-15,Platinum,Entertainment,F,101078
"Ahmedabad, India",5-Mar-14,Gold,Entertainment,M,245812
"Greater Mumbai, India",30-Jul-14,Gold,Fuel,M,257089
"Ahmedabad, India",17-Feb-14,Platinum,Grocery,M,281562
"Ahmedabad, India",24-Jan-15,Silver,Bills,M,296559
"Delhi, India",8-Jan-15,Silver,Bills,M,299981
"Bengaluru, India",8-Dec-14,Silver,Bills,F,15036
"Delhi, India",10-Dec-14,Gold,Bills,M,134177
"Greater Mumbai, India",26-May-14,Silver,Entertainment,F,187446
"Greater Mumbai, India",30-Jan-15,Silver,Bills,M,282198
"Bengaluru, India",1-Nov-13,Signature,Food,M,248338
"Bengaluru, India",5-Apr-14,Platinum,Food,F,110019
"Ahmedabad, India",7-Jan-14,Signature,Entertainment,M,274791
"Delhi, India",22-Nov-14,Silver,Food,F,215684
"Greater Mumbai, India",29-Oct-14,Gold,Grocery,M,103457
"Bengaluru, India",25-Mar-14,Signature,Bills,F,195518
"Delhi, India",28-Aug-14,Signature,Grocery,M,101893
"Bengaluru, India",9-Nov-14,Platinum,Grocery,F,186151
"Bengaluru, India",19-Jun-14,Silver,Food,F,274869
"Delhi, India",30-Aug-14,Platinum,Grocery,F,214240
"Ahmedabad, India",20-Aug-14,Gold,Grocery,M,184704
"Ahmedabad, India",3-Sep-14,Platinum,Entertainment,M,154367
"Delhi, India",15-Oct-14,Gold,Food,F,152497
"Delhi, India",1-Aug-14,Silver,Bills,M,4967
"Bengaluru, India",26-Jul-14,Platinum,Food,M,289702
"Greater Mumbai, India",25-Jan-15,Signature,Food,M,29369
"Greater Mumbai, India",9-Dec-13,Signature,Grocery,M,297068
"Ahmedabad, India",6-Feb-15,Silver,Entertainment,F,50505
"Delhi, India",25-Aug-14,Silver,Fuel,M,98523
"Greater Mumbai, India",14-Nov-14,Gold,Fuel,M,140801
"Ahmedabad, India",27-Feb-14,Silver,Food,F,295658
"Ahmedabad, India",22-Aug-14,Silver,Food,M,259835
"Greater Mumbai, India",10-Nov-13,Silver,Entertainment,F,199538
"Delhi, India",7-Apr-14,Gold,Entertainment,F,121178
"Greater Mumbai, India",15-Jan-15,Silver,Food,F,9151
"Delhi, India",22-Oct-13,Signature,Entertainment,M,90584
"Bengaluru, India",4-Apr-15,Gold,Grocery,M,198978
"Delhi, India",10-Mar-15,Gold,Grocery,F,28909
"Greater Mumbai, India",4-Jan-14,Silver,Grocery,F,197675
"Greater Mumbai, India",27-Mar-14,Signature,Bills,F,191763
"Bengaluru, India",24-Jun-14,Platinum,Entertainment,M,151456
"Greater Mumbai, India",18-Sep-14,Signature,Bills,F,141169
"Greater Mumbai, India",6-Dec-13,Signature,Entertainment,M,280141
"Ahmedabad, India",26-Aug-14,Signature,Bills,F,110074
"Bengaluru, India",5-Nov-14,Signature,Grocery,M,270299
"Greater Mumbai, India",31-May-14,Platinum,Food,M,206335
"Bengaluru, India",20-Sep-14,Silver,Bills,M,220659
"Greater Mumbai, India",28-Mar-15,Signature,Food,F,165677
"Ahmedabad, India",5-Nov-14,Silver,Bills,F,189960
"Bengaluru, India",25-Apr-15,Silver,Grocery,M,175555
"Delhi, India",30-Jan-14,Gold,Bills,M,34299
"Ahmedabad, India",21-Nov-13,Signature,Entertainment,F,55649
"Greater Mumbai, India",21-Nov-13,Gold,Entertainment,M,150557
"Greater Mumbai, India",31-Oct-13,Silver,Entertainment,M,285663
"Greater Mumbai, India",2-Oct-14,Gold,Grocery,F,206746
"Ahmedabad, India",4-Apr-15,Gold,Food,M,61115
"Ahmedabad, India",4-Feb-15,Gold,Entertainment,F,217634
"Bengaluru, India",26-Feb-14,Platinum,Fuel,M,148897
"Greater Mumbai, India",12-Nov-13,Signature,Food,M,247905
"Ahmedabad, India",5-Aug-14,Gold,Bills,F,110644
"Greater Mumbai, India",15-Jul-14,Silver,Grocery,F,74532
"Greater Mumbai, India",29-Mar-15,Gold,Bills,M,46321
"Bengaluru, India",30-Jun-14,Silver,Bills,F,63508
"Bengaluru, India",14-May-14,Silver,Grocery,F,225024
"Delhi, India",12-Jan-14,Signature,Bills,F,90111
"Greater Mumbai, India",1-Nov-13,Silver,Bills,M,274289
"Greater Mumbai, India",15-May-14,Gold,Food,F,224963
"Delhi, India",10-Mar-14,Gold,Food,M,6865
"Greater Mumbai, India",10-Aug-14,Silver,Grocery,F,209121
"Delhi, India",5-Jun-14,Platinum,Grocery,M,139814
"Bengaluru, India",25-Jan-14,Platinum,Bills,F,102273
"Ahmedabad, India",4-May-15,Signature,Entertainment,M,16139
"Delhi, India",29-Mar-15,Gold,Grocery,M,73972
"Delhi, India",23-Dec-13,Platinum,Entertainment,F,41211
"Delhi, India",26-Jan-14,Signature,Food,F,276659
"Delhi, India",4-Jun-14,Signature,Fuel,F,1618
"Bengaluru, India",28-Jan-15,Platinum,Bills,F,195804
"Greater Mumbai, India",22-Apr-15,Signature,Entertainment,F,114234
"Ahmedabad, India",26-Oct-13,Signature,Fuel,M,223931
"Ahmedabad, India",22-Dec-13,Silver,Bills,F,242799
"Ahmedabad, India",1-Sep-14,Signature,Bills,F,34402
"Greater Mumbai, India",8-Aug-14,Gold,Fuel,M,268142
"Greater Mumbai, India",17-Sep-14,Platinum,Grocery,M,27442
"Greater Mumbai, India",31-Mar-15,Silver,Fuel,F,180330
"Delhi, India",15-Feb-15,Gold,Food,F,225742
"Ahmedabad, India",13-Mar-15,Silver,Entertainment,F,167820
"Ahmedabad, India",11-May-15,Signature,Entertainment,F,139607
"Ahmedabad, India",6-Sep-14,Platinum,Grocery,M,102369
"Greater Mumbai, India",14-Jun-14,Signature,Food,M,193781
"Greater Mumbai, India",20-May-15,Platinum,Grocery,F,115842
"Delhi, India",8-Mar-15,Silver,Grocery,F,252184
"Delhi, India",31-Aug-14,Signature,Grocery,M,112907
"Bengaluru, India",17-Jun-14,Platinum,Entertainment,F,196241
"Ahmedabad, India",8-Jul-14,Signature,Entertainment,M,181864
"Greater Mumbai, India",6-Jul-14,Signature,Food,F,51296
"Delhi, India",10-Nov-13,Silver,Grocery,F,71373
"Greater Mumbai, India",16-Oct-13,Silver,Fuel,M,230642
"Greater Mumbai, India",16-Feb-15,Silver,Grocery,M,201207
"Ahmedabad, India",21-Aug-14,Platinum,Food,F,226602
"Delhi, India",21-Mar-14,Platinum,Entertainment,M,102971
"Greater Mumbai, India",19-Nov-14,Signature,Bills,F,239092
"Greater Mumbai, India",30-Nov-13,Signature,Bills,F,66497
"Greater Mumbai, India",12-Dec-13,Silver,Grocery,M,108389
"Bengaluru, India",29-Dec-13,Gold,Food,M,122432
"Ahmedabad, India",4-May-15,Platinum,Grocery,M,35748
"Greater Mumbai, India",18-Apr-14,Platinum,Entertainment,M,281005
"Ahmedabad, India",1-Sep-14,Gold,Grocery,M,62856
"Bengaluru, India",19-Feb-15,Silver,Grocery,F,110338
"Bengaluru, India",6-Apr-14,Platinum,Fuel,M,146753
"Bengaluru, India",30-Nov-13,Signature,Fuel,F,12594
"Bengaluru, India",17-Sep-14,Platinum,Food,F,156150
"Greater Mumbai, India",9-Jun-14,Silver,Grocery,M,169411
"Greater Mumbai, India",4-Oct-14,Gold,Entertainment,F,140599
"Greater Mumbai, India",7-Sep-14,Silver,Entertainment,F,258960
"Greater Mumbai, India",7-Jun-14,Gold,Grocery,F,109239
"Delhi, India",24-Sep-14,Gold,Fuel,F,128365
"Greater Mumbai, India",16-Nov-14,Gold,Entertainment,F,96505
"Ahmedabad, India",22-Feb-15,Silver,Fuel,M,118233
"Greater Mumbai, India",9-Mar-14,Platinum,Fuel,F,269198
"Delhi, India",17-Jul-14,Signature,Bills,M,60529
"Bengaluru, India",8-Oct-14,Signature,Entertainment,M,104521
"Bengaluru, India",10-Nov-14,Gold,Food,M,9055
"Greater Mumbai, India",11-May-14,Silver,Bills,F,21018
"Delhi, India",8-Dec-13,Silver,Grocery,F,25623
"Bengaluru, India",29-Jan-15,Gold,Grocery,M,295939
"Greater Mumbai, India",5-Aug-14,Gold,Fuel,M,288296
"Greater Mumbai, India",14-Mar-14,Gold,Bills,F,284757
"Bengaluru, India",25-Nov-14,Gold,Fuel,F,133110
"Bengaluru, India",2-Nov-14,Platinum,Fuel,F,195112
"Greater Mumbai, India",9-Jun-14,Platinum,Food,M,23169
"Greater Mumbai, India",15-Jul-14,Platinum,Bills,F,261933
"Ahmedabad, India",2-Aug-14,Gold,Grocery,M,177054
"Ahmedabad, India",19-Nov-13,Platinum,Food,F,142069
"Delhi, India",17-Jun-14,Silver,Entertainment,M,283974
"Bengaluru, India",22-Apr-15,Gold,Food,F,46115
"Delhi, India",20-Feb-14,Platinum,Fuel,F,191946
"Bengaluru, India",26-Feb-14,Signature,Entertainment,M,145964
"Ahmedabad, India",10-Apr-15,Silver,Fuel,M,272331
"Ahmedabad, India",29-Oct-14,Signature,Food,F,33931
"Greater Mumbai, India",26-Nov-13,Signature,Fuel,F,78784
"Delhi, India",18-Feb-15,Platinum,Bills,M,13706
"Bengaluru, India",14-Dec-14,Signature,Grocery,F,107300
"Greater Mumbai, India",7-Dec-13,Gold,Entertainment,M,56258
"Ahmedabad, India",11-Oct-14,Gold,Food,F,123759
"Ahmedabad, India",30-Sep-14,Gold,Food,F,168609
"Ahmedabad, India",17-Mar-15,Silver,Grocery,F,166579
"Delhi, India",24-Mar-14,Silver,Food,F,106267
"Greater Mumbai, India",19-Oct-13,Signature,Grocery,F,270228
"Ahmedabad, India",8-Oct-14,Silver,Fuel,F,129585
"Delhi, India",10-Nov-14,Signature,Food,F,277149
"Greater Mumbai, India",2-Nov-13,Silver,Entertainment,F,61674
"Bengaluru, India",30-Jun-14,Signature,Bills,F,240455
"Delhi, India",16-Mar-15,Silver,Grocery,M,204389
"Ahmedabad, India",9-Mar-15,Gold,Fuel,F,237631
"Greater Mumbai, India",29-Oct-13,Signature,Fuel,F,154002
